minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,room_type_n,price
1.0,17.0,1.0,0.0,1.0,95
7.0,1.0,1.0,0.0,1.0,115
30.0,13.0,8.0,346.0,0.0,187
1.0,0.0,1.0,90.0,1.0,3000
1.0,70.0,4.0,102.0,1.0,80
2.0,175.0,1.0,303.0,0.0,200
4.0,1.0,1.0,0.0,1.0,95
1.0,3.0,1.0,0.0,0.0,165
2.0,0.0,3.0,179.0,1.0,2500
2.0,42.0,1.0,0.0,1.0,95
3.0,77.0,1.0,254.0,0.0,180
4.0,21.0,1.0,34.0,1.0,50
2.0,2.0,1.0,0.0,0.0,99
2.0,33.0,1.0,20.0,1.0,50
2.0,3.0,1.0,5.0,0.0,180
2.0,0.0,1.0,0.0,1.0,70
2.0,29.0,1.0,16.0,1.0,70
21.0,1.0,1.0,0.0,1.0,56
3.0,2.0,1.0,0.0,0.0,126
1.0,3.0,1.0,365.0,1.0,110
1.0,5.0,1.0,26.0,0.0,170
1.0,0.0,11.0,364.0,1.0,65
5.0,1.0,1.0,0.0,0.0,200
21.0,1.0,1.0,88.0,0.0,200
4.0,64.0,1.0,159.0,0.0,190
370.0,6.0,1.0,365.0,0.0,115
1.0,2.0,1.0,0.0,0.0,120
2.0,2.0,1.0,0.0,1.0,65
1.0,117.0,1.0,365.0,1.0,119
4.0,1.0,1.0,16.0,0.0,220
1.0,134.0,1.0,265.0,1.0,99
2.0,16.0,1.0,0.0,1.0,52
1.0,13.0,7.0,89.0,2.0,55
3.0,5.0,1.0,189.0,2.0,30
2.0,8.0,1.0,0.0,0.0,155
3.0,6.0,1.0,0.0,0.0,289
3.0,57.0,2.0,49.0,0.0,150
4.0,31.0,1.0,291.0,0.0,200
1.0,36.0,1.0,81.0,1.0,125
4.0,8.0,1.0,0.0,0.0,126
1.0,8.0,6.0,365.0,2.0,75
2.0,16.0,1.0,262.0,1.0,130
3.0,2.0,1.0,1.0,0.0,485
14.0,17.0,1.0,41.0,1.0,55
1.0,6.0,1.0,0.0,1.0,43
3.0,0.0,1.0,0.0,0.0,300
2.0,9.0,327.0,268.0,0.0,390
3.0,0.0,1.0,91.0,0.0,249
1.0,26.0,3.0,37.0,1.0,67
1.0,7.0,1.0,0.0,1.0,40
6.0,0.0,1.0,0.0,0.0,160
3.0,4.0,1.0,328.0,0.0,280
4.0,3.0,1.0,0.0,0.0,108
10.0,3.0,1.0,0.0,1.0,22
30.0,1.0,121.0,365.0,0.0,199
1.0,15.0,1.0,354.0,0.0,200
3.0,16.0,1.0,10.0,0.0,159
2.0,30.0,13.0,333.0,1.0,198
2.0,18.0,1.0,0.0,0.0,240
1.0,0.0,1.0,0.0,0.0,245
4.0,68.0,1.0,44.0,0.0,169
7.0,1.0,1.0,0.0,0.0,250
2.0,16.0,1.0,0.0,0.0,275
2.0,20.0,1.0,223.0,1.0,75
1.0,1.0,1.0,364.0,0.0,200
5.0,2.0,1.0,0.0,0.0,189
3.0,2.0,1.0,0.0,1.0,125
14.0,7.0,1.0,0.0,0.0,90
2.0,11.0,3.0,0.0,1.0,75
1.0,222.0,1.0,32.0,0.0,90
5.0,7.0,1.0,180.0,1.0,125
4.0,17.0,1.0,5.0,0.0,250
2.0,0.0,1.0,364.0,0.0,375
2.0,73.0,2.0,68.0,1.0,100
2.0,24.0,1.0,23.0,0.0,300
3.0,33.0,2.0,38.0,1.0,250
30.0,0.0,232.0,337.0,0.0,314
1.0,34.0,4.0,132.0,1.0,70
3.0,5.0,1.0,230.0,0.0,175
18.0,5.0,6.0,112.0,1.0,75
14.0,0.0,1.0,0.0,1.0,53
2.0,72.0,1.0,236.0,0.0,160
3.0,5.0,1.0,3.0,0.0,235
5.0,3.0,1.0,331.0,1.0,110
1.0,411.0,5.0,161.0,1.0,32
30.0,48.0,5.0,199.0,0.0,150
1.0,0.0,1.0,0.0,1.0,75
1.0,0.0,1.0,0.0,2.0,110
5.0,7.0,2.0,212.0,1.0,105
1.0,0.0,1.0,0.0,0.0,150
14.0,1.0,1.0,0.0,1.0,50
1.0,7.0,1.0,0.0,1.0,55
3.0,10.0,1.0,8.0,1.0,60
2.0,117.0,1.0,303.0,2.0,56
4.0,6.0,1.0,43.0,0.0,269
1.0,28.0,1.0,88.0,1.0,100
2.0,2.0,1.0,16.0,1.0,49
2.0,24.0,1.0,119.0,1.0,90
3.0,1.0,2.0,0.0,1.0,72
2.0,44.0,1.0,35.0,1.0,105
30.0,0.0,1.0,0.0,0.0,84
2.0,19.0,1.0,3.0,0.0,175
1.0,121.0,1.0,337.0,0.0,185
30.0,7.0,1.0,311.0,0.0,83
1.0,0.0,2.0,2.0,0.0,80
3.0,11.0,1.0,2.0,0.0,500
2.0,1.0,1.0,89.0,1.0,75
1.0,25.0,6.0,2.0,2.0,25
2.0,320.0,1.0,260.0,0.0,349
3.0,8.0,1.0,0.0,1.0,90
2.0,1.0,3.0,0.0,1.0,103
30.0,14.0,1.0,1.0,0.0,450
1.0,7.0,1.0,156.0,0.0,190
3.0,0.0,1.0,0.0,0.0,350
2.0,0.0,1.0,0.0,1.0,92
4.0,0.0,1.0,0.0,1.0,75
30.0,4.0,1.0,203.0,0.0,165
2.0,146.0,1.0,62.0,1.0,105
3.0,37.0,1.0,0.0,0.0,150
3.0,22.0,1.0,0.0,0.0,200
1.0,11.0,5.0,312.0,0.0,189
3.0,75.0,1.0,146.0,0.0,119
6.0,39.0,1.0,0.0,0.0,145
2.0,72.0,3.0,63.0,1.0,54
2.0,18.0,1.0,0.0,1.0,40
3.0,6.0,1.0,0.0,0.0,300
2.0,77.0,1.0,10.0,0.0,170
5.0,14.0,2.0,363.0,0.0,150
3.0,35.0,1.0,0.0,1.0,91
2.0,21.0,1.0,363.0,0.0,125
2.0,10.0,1.0,0.0,1.0,36
3.0,3.0,1.0,0.0,1.0,45
30.0,0.0,32.0,364.0,1.0,60
3.0,0.0,1.0,0.0,0.0,200
5.0,12.0,1.0,0.0,0.0,50
1.0,0.0,1.0,0.0,1.0,200
2.0,4.0,2.0,89.0,0.0,265
7.0,47.0,2.0,121.0,1.0,80
5.0,51.0,1.0,91.0,0.0,169
2.0,6.0,1.0,330.0,0.0,195
2.0,44.0,5.0,47.0,1.0,95
2.0,0.0,1.0,46.0,0.0,250
1.0,93.0,2.0,297.0,1.0,40
3.0,52.0,1.0,27.0,0.0,160
5.0,8.0,1.0,0.0,1.0,102
14.0,0.0,1.0,365.0,1.0,130
1.0,0.0,1.0,2.0,0.0,200
1.0,0.0,1.0,179.0,1.0,250
3.0,17.0,1.0,0.0,1.0,125
3.0,0.0,1.0,0.0,0.0,600
21.0,19.0,2.0,178.0,1.0,60
2.0,31.0,1.0,64.0,0.0,125
2.0,1.0,4.0,90.0,1.0,38
30.0,1.0,2.0,46.0,0.0,125
1.0,2.0,1.0,238.0,0.0,269
2.0,9.0,1.0,0.0,1.0,100
30.0,57.0,3.0,245.0,1.0,80
1.0,51.0,1.0,9.0,0.0,225
2.0,12.0,1.0,0.0,1.0,77
3.0,76.0,1.0,71.0,0.0,349
30.0,0.0,7.0,267.0,0.0,190
3.0,26.0,2.0,307.0,1.0,72
2.0,46.0,1.0,234.0,0.0,200
5.0,9.0,1.0,0.0,0.0,150
7.0,2.0,2.0,365.0,1.0,95
1.0,4.0,1.0,140.0,0.0,80
4.0,38.0,1.0,309.0,0.0,110
3.0,3.0,1.0,227.0,0.0,110
30.0,42.0,1.0,117.0,0.0,150
2.0,12.0,1.0,14.0,0.0,250
2.0,16.0,1.0,66.0,1.0,100
4.0,0.0,1.0,0.0,0.0,500
2.0,10.0,2.0,0.0,0.0,125
3.0,47.0,1.0,217.0,1.0,69
2.0,2.0,3.0,26.0,1.0,83
30.0,0.0,232.0,350.0,0.0,232
2.0,44.0,1.0,0.0,0.0,245
3.0,66.0,2.0,13.0,1.0,55
18.0,3.0,1.0,22.0,0.0,180
7.0,8.0,2.0,355.0,0.0,200
20.0,1.0,1.0,220.0,0.0,550
2.0,21.0,2.0,28.0,1.0,69
8.0,1.0,1.0,0.0,1.0,40
1.0,0.0,1.0,0.0,1.0,60
3.0,104.0,1.0,262.0,0.0,185
62.0,0.0,1.0,358.0,0.0,150
1.0,56.0,5.0,89.0,1.0,35
1.0,109.0,7.0,258.0,1.0,49
10.0,1.0,4.0,31.0,1.0,99
7.0,98.0,1.0,35.0,0.0,130
7.0,1.0,1.0,115.0,1.0,60
2.0,48.0,1.0,13.0,1.0,60
1.0,8.0,1.0,0.0,1.0,75
2.0,8.0,1.0,359.0,0.0,100
3.0,8.0,1.0,13.0,1.0,100
1.0,7.0,1.0,158.0,1.0,35
2.0,0.0,1.0,0.0,1.0,50
15.0,2.0,1.0,0.0,1.0,70
1.0,5.0,1.0,56.0,2.0,110
1.0,0.0,1.0,0.0,0.0,80
45.0,11.0,1.0,279.0,0.0,90
2.0,12.0,1.0,0.0,0.0,200
1.0,115.0,5.0,30.0,1.0,55
3.0,0.0,1.0,363.0,1.0,125
3.0,45.0,1.0,0.0,0.0,175
2.0,152.0,2.0,80.0,1.0,65
2.0,157.0,1.0,16.0,0.0,209
3.0,12.0,2.0,0.0,1.0,100
1.0,1.0,1.0,365.0,1.0,50
5.0,0.0,4.0,0.0,0.0,325
6.0,1.0,1.0,0.0,1.0,59
30.0,12.0,29.0,209.0,0.0,103
3.0,1.0,1.0,0.0,0.0,107
5.0,108.0,1.0,0.0,0.0,65
3.0,6.0,1.0,3.0,0.0,100
2.0,6.0,3.0,217.0,0.0,2200
4.0,0.0,1.0,0.0,1.0,60
5.0,0.0,1.0,132.0,1.0,55
2.0,5.0,1.0,0.0,0.0,189
3.0,33.0,1.0,365.0,1.0,70
2.0,0.0,1.0,0.0,0.0,200
2.0,0.0,1.0,0.0,0.0,84
4.0,8.0,1.0,0.0,0.0,84
3.0,26.0,1.0,67.0,0.0,125
3.0,1.0,1.0,0.0,1.0,80
6.0,18.0,1.0,0.0,0.0,110
2.0,8.0,1.0,0.0,1.0,79
29.0,0.0,96.0,267.0,0.0,227
12.0,1.0,1.0,0.0,0.0,80
5.0,4.0,1.0,0.0,0.0,95
2.0,5.0,1.0,0.0,1.0,325
3.0,6.0,1.0,0.0,0.0,140
7.0,186.0,1.0,193.0,1.0,75
3.0,149.0,2.0,303.0,0.0,160
1.0,2.0,1.0,0.0,0.0,118
1.0,0.0,10.0,226.0,1.0,99
31.0,2.0,1.0,204.0,0.0,125
60.0,4.0,4.0,0.0,1.0,59
2.0,3.0,2.0,175.0,1.0,90
30.0,0.0,15.0,323.0,0.0,140
1.0,3.0,1.0,0.0,1.0,45
29.0,0.0,327.0,341.0,0.0,162
10.0,13.0,2.0,302.0,1.0,75
5.0,1.0,1.0,231.0,0.0,120
7.0,0.0,1.0,0.0,0.0,450
30.0,1.0,96.0,336.0,0.0,260
60.0,1.0,1.0,0.0,1.0,42
1.0,10.0,1.0,206.0,0.0,150
3.0,1.0,1.0,0.0,0.0,125
1.0,36.0,1.0,36.0,0.0,170
3.0,18.0,1.0,362.0,1.0,180
2.0,1.0,1.0,0.0,1.0,69
29.0,0.0,327.0,333.0,0.0,100
3.0,15.0,1.0,4.0,0.0,75
5.0,12.0,1.0,137.0,0.0,120
30.0,0.0,6.0,198.0,1.0,53
6.0,3.0,1.0,279.0,0.0,115
2.0,2.0,3.0,297.0,2.0,53
4.0,3.0,1.0,97.0,0.0,300
21.0,0.0,4.0,341.0,1.0,35
6.0,12.0,1.0,0.0,0.0,110
2.0,72.0,1.0,364.0,1.0,80
2.0,44.0,1.0,134.0,0.0,600
7.0,16.0,6.0,185.0,1.0,98
3.0,6.0,1.0,0.0,0.0,150
5.0,77.0,2.0,275.0,0.0,148
1.0,0.0,1.0,0.0,1.0,500
2.0,41.0,4.0,320.0,1.0,60
1.0,34.0,1.0,20.0,0.0,250
3.0,30.0,1.0,357.0,0.0,139
2.0,9.0,1.0,80.0,1.0,56
3.0,93.0,2.0,26.0,2.0,49
1.0,23.0,2.0,0.0,2.0,65
2.0,3.0,1.0,8.0,1.0,105
15.0,1.0,1.0,2.0,0.0,134
1.0,0.0,1.0,0.0,1.0,75
3.0,64.0,2.0,355.0,1.0,100
1.0,1.0,1.0,0.0,1.0,49
4.0,25.0,1.0,0.0,0.0,190
3.0,1.0,1.0,0.0,1.0,175
3.0,8.0,1.0,12.0,1.0,105
3.0,85.0,1.0,261.0,0.0,295
3.0,2.0,2.0,0.0,0.0,130
5.0,108.0,5.0,129.0,1.0,77
3.0,174.0,4.0,288.0,1.0,85
15.0,27.0,1.0,173.0,0.0,90
3.0,3.0,2.0,0.0,1.0,42
2.0,26.0,1.0,0.0,0.0,140
2.0,2.0,1.0,0.0,0.0,120
2.0,14.0,1.0,32.0,0.0,260
7.0,1.0,1.0,0.0,0.0,50
3.0,22.0,1.0,50.0,0.0,150
7.0,2.0,1.0,0.0,1.0,45
3.0,100.0,1.0,0.0,0.0,145
2.0,0.0,1.0,89.0,1.0,100
5.0,7.0,1.0,0.0,1.0,88
3.0,15.0,1.0,7.0,0.0,150
180.0,0.0,1.0,179.0,1.0,39
2.0,328.0,1.0,234.0,0.0,144
7.0,11.0,1.0,65.0,1.0,70
31.0,2.0,33.0,338.0,0.0,135
30.0,17.0,1.0,364.0,0.0,233
7.0,15.0,1.0,249.0,1.0,128
1.0,1.0,5.0,292.0,1.0,159
2.0,1.0,1.0,0.0,0.0,225
1.0,158.0,2.0,201.0,1.0,45
2.0,0.0,1.0,305.0,1.0,89
1.0,2.0,10.0,365.0,1.0,50
1.0,6.0,9.0,175.0,2.0,85
3.0,16.0,1.0,136.0,0.0,288
13.0,38.0,1.0,0.0,0.0,110
5.0,224.0,1.0,77.0,0.0,96
1.0,10.0,1.0,0.0,1.0,91
1.0,7.0,2.0,8.0,1.0,25
7.0,82.0,1.0,41.0,0.0,280
7.0,0.0,1.0,20.0,0.0,550
1.0,3.0,1.0,259.0,0.0,180
2.0,0.0,1.0,0.0,0.0,150
1.0,2.0,1.0,18.0,1.0,29
7.0,0.0,1.0,0.0,0.0,350
30.0,13.0,9.0,289.0,0.0,99
3.0,8.0,1.0,41.0,0.0,119
5.0,0.0,1.0,0.0,0.0,150
1.0,1.0,1.0,0.0,0.0,280
30.0,0.0,96.0,329.0,0.0,165
3.0,4.0,1.0,0.0,0.0,275
6.0,1.0,2.0,0.0,0.0,140
1.0,51.0,1.0,248.0,0.0,150
1.0,95.0,5.0,224.0,1.0,118
2.0,23.0,5.0,156.0,1.0,53
2.0,5.0,3.0,102.0,1.0,150
3.0,0.0,1.0,0.0,1.0,70
1.0,8.0,4.0,98.0,1.0,65
1.0,9.0,1.0,312.0,0.0,450
7.0,0.0,1.0,12.0,0.0,210
3.0,6.0,1.0,0.0,0.0,175
30.0,3.0,103.0,207.0,1.0,34
5.0,5.0,1.0,54.0,0.0,350
5.0,2.0,1.0,9.0,0.0,450
20.0,3.0,1.0,0.0,0.0,56
2.0,0.0,1.0,90.0,1.0,80
1.0,35.0,1.0,333.0,1.0,60
6.0,0.0,1.0,0.0,0.0,100
1.0,7.0,1.0,0.0,0.0,125
4.0,0.0,1.0,160.0,0.0,320
5.0,8.0,1.0,0.0,0.0,225
3.0,0.0,4.0,105.0,0.0,575
3.0,46.0,2.0,292.0,1.0,40
2.0,3.0,1.0,94.0,1.0,250
1.0,2.0,1.0,0.0,1.0,78
1.0,0.0,4.0,179.0,1.0,180
1.0,0.0,1.0,87.0,1.0,50
3.0,199.0,1.0,326.0,1.0,75
1.0,0.0,1.0,0.0,1.0,80
4.0,7.0,1.0,0.0,0.0,150
3.0,5.0,1.0,80.0,0.0,154
5.0,0.0,1.0,0.0,0.0,115
5.0,5.0,2.0,133.0,1.0,60
1.0,9.0,1.0,0.0,1.0,80
120.0,0.0,1.0,365.0,0.0,200
3.0,17.0,1.0,4.0,1.0,90
1.0,5.0,1.0,38.0,1.0,125
500.0,30.0,1.0,90.0,0.0,134
4.0,12.0,1.0,12.0,1.0,59
1.0,0.0,1.0,0.0,0.0,150
2.0,1.0,1.0,0.0,1.0,25
30.0,3.0,47.0,345.0,1.0,55
1.0,107.0,1.0,116.0,0.0,75
2.0,29.0,2.0,117.0,1.0,110
5.0,8.0,1.0,0.0,0.0,250
3.0,21.0,1.0,24.0,0.0,220
2.0,2.0,1.0,35.0,2.0,45
1.0,55.0,2.0,362.0,0.0,1395
1.0,13.0,1.0,13.0,0.0,100
1.0,146.0,6.0,252.0,0.0,89
30.0,2.0,31.0,64.0,0.0,150
1.0,0.0,2.0,130.0,1.0,100
1.0,173.0,5.0,360.0,1.0,36
3.0,5.0,1.0,0.0,0.0,94
14.0,3.0,3.0,256.0,1.0,40
3.0,13.0,5.0,76.0,1.0,45
1.0,67.0,1.0,264.0,0.0,132
2.0,23.0,1.0,0.0,0.0,140
2.0,48.0,2.0,53.0,0.0,150
2.0,14.0,1.0,156.0,0.0,240
3.0,1.0,1.0,0.0,1.0,80
7.0,3.0,1.0,0.0,0.0,200
1.0,33.0,7.0,225.0,2.0,75
30.0,0.0,1.0,3.0,0.0,115
5.0,13.0,1.0,24.0,0.0,140
2.0,4.0,1.0,0.0,0.0,113
5.0,11.0,1.0,0.0,0.0,200
1.0,28.0,1.0,359.0,1.0,55
15.0,0.0,1.0,61.0,0.0,220
2.0,54.0,1.0,98.0,0.0,99
1.0,0.0,1.0,0.0,0.0,250
2.0,106.0,1.0,210.0,0.0,130
1.0,12.0,1.0,179.0,1.0,95
1.0,23.0,1.0,37.0,1.0,120
1.0,3.0,3.0,352.0,0.0,449
1.0,4.0,1.0,254.0,1.0,100
2.0,5.0,1.0,63.0,0.0,700
1.0,60.0,1.0,66.0,1.0,70
3.0,46.0,1.0,248.0,0.0,185
2.0,17.0,1.0,336.0,0.0,150
1.0,86.0,1.0,117.0,1.0,60
31.0,54.0,1.0,209.0,0.0,110
160.0,2.0,2.0,363.0,0.0,160
180.0,29.0,2.0,0.0,0.0,399
1.0,59.0,2.0,213.0,0.0,105
30.0,7.0,39.0,339.0,0.0,150
1.0,9.0,1.0,84.0,1.0,60
1.0,0.0,3.0,363.0,2.0,20
3.0,0.0,10.0,75.0,1.0,58
5.0,1.0,1.0,0.0,2.0,22
30.0,1.0,121.0,345.0,0.0,369
1.0,0.0,1.0,0.0,1.0,200
5.0,2.0,1.0,0.0,1.0,100
1.0,1.0,1.0,0.0,0.0,95
7.0,0.0,1.0,102.0,1.0,40
6.0,1.0,1.0,258.0,0.0,150
5.0,8.0,1.0,188.0,1.0,142
3.0,1.0,1.0,179.0,1.0,150
3.0,0.0,1.0,0.0,0.0,150
1.0,155.0,3.0,328.0,1.0,90
1.0,6.0,2.0,358.0,1.0,80
2.0,28.0,1.0,0.0,0.0,120
1.0,19.0,1.0,121.0,0.0,240
3.0,6.0,1.0,98.0,0.0,199
30.0,1.0,1.0,342.0,0.0,197
5.0,0.0,2.0,220.0,0.0,119
2.0,17.0,1.0,8.0,0.0,120
14.0,0.0,2.0,156.0,1.0,60
3.0,51.0,3.0,71.0,0.0,219
2.0,2.0,327.0,260.0,0.0,244
5.0,1.0,1.0,0.0,0.0,125
3.0,0.0,1.0,89.0,0.0,200
3.0,12.0,3.0,75.0,1.0,129
2.0,0.0,1.0,0.0,0.0,220
5.0,0.0,1.0,0.0,0.0,154
1.0,4.0,1.0,0.0,1.0,150
2.0,86.0,1.0,171.0,0.0,86
4.0,107.0,2.0,0.0,1.0,69
2.0,14.0,1.0,0.0,1.0,57
7.0,19.0,2.0,245.0,1.0,120
3.0,0.0,1.0,0.0,0.0,400
2.0,8.0,1.0,263.0,0.0,700
2.0,4.0,1.0,0.0,0.0,135
1.0,93.0,8.0,365.0,1.0,149
2.0,31.0,2.0,220.0,0.0,199
1.0,15.0,1.0,87.0,0.0,225
60.0,0.0,1.0,365.0,0.0,109
30.0,1.0,87.0,365.0,0.0,190
30.0,2.0,47.0,351.0,1.0,120
3.0,4.0,1.0,0.0,0.0,110
7.0,10.0,1.0,353.0,1.0,100
5.0,18.0,1.0,312.0,1.0,80
2.0,137.0,4.0,208.0,1.0,103
1.0,0.0,1.0,0.0,0.0,150
3.0,48.0,8.0,340.0,1.0,62
2.0,67.0,3.0,252.0,0.0,130
2.0,11.0,1.0,59.0,0.0,230
3.0,7.0,1.0,0.0,1.0,35
2.0,122.0,1.0,105.0,0.0,185
3.0,8.0,1.0,0.0,1.0,88
3.0,2.0,1.0,123.0,0.0,275
1.0,2.0,2.0,0.0,1.0,45
7.0,0.0,10.0,281.0,2.0,20
5.0,0.0,1.0,12.0,0.0,90
1.0,0.0,4.0,80.0,1.0,60
3.0,6.0,1.0,30.0,0.0,90
1.0,8.0,1.0,178.0,0.0,225
2.0,15.0,4.0,111.0,1.0,51
5.0,0.0,1.0,365.0,0.0,250
4.0,8.0,1.0,0.0,1.0,48
20.0,2.0,1.0,0.0,1.0,102
1.0,2.0,2.0,0.0,1.0,120
2.0,0.0,1.0,0.0,0.0,190
2.0,15.0,1.0,29.0,1.0,98
30.0,0.0,87.0,357.0,0.0,205
3.0,0.0,1.0,179.0,1.0,180
30.0,1.0,1.0,279.0,0.0,78
2.0,37.0,1.0,100.0,0.0,150
2.0,15.0,1.0,1.0,0.0,150
1.0,22.0,1.0,35.0,0.0,89
1.0,148.0,2.0,303.0,1.0,70
1.0,0.0,15.0,201.0,1.0,100
1.0,3.0,1.0,167.0,1.0,63
30.0,59.0,3.0,111.0,1.0,81
4.0,3.0,1.0,6.0,0.0,204
3.0,0.0,2.0,89.0,1.0,600
4.0,1.0,1.0,0.0,0.0,149
3.0,9.0,1.0,0.0,0.0,60
1.0,0.0,1.0,199.0,1.0,105
30.0,3.0,2.0,0.0,1.0,100
2.0,58.0,2.0,0.0,1.0,29
3.0,42.0,1.0,54.0,1.0,119
1.0,0.0,1.0,135.0,0.0,210
2.0,0.0,1.0,90.0,0.0,400
5.0,4.0,1.0,0.0,0.0,200
4.0,9.0,1.0,0.0,0.0,105
5.0,12.0,1.0,127.0,0.0,200
1.0,2.0,1.0,0.0,0.0,220
5.0,3.0,1.0,0.0,0.0,210
5.0,1.0,1.0,0.0,0.0,150
30.0,0.0,10.0,364.0,1.0,75
3.0,162.0,1.0,208.0,0.0,200
3.0,1.0,1.0,278.0,0.0,400
30.0,0.0,4.0,191.0,1.0,68
3.0,0.0,1.0,0.0,1.0,165
7.0,0.0,1.0,0.0,0.0,200
1.0,200.0,1.0,58.0,1.0,80
2.0,100.0,3.0,260.0,1.0,50
2.0,29.0,1.0,0.0,0.0,120
3.0,8.0,3.0,303.0,0.0,226
1.0,5.0,1.0,5.0,1.0,60
2.0,11.0,1.0,128.0,0.0,120
1.0,79.0,3.0,0.0,1.0,89
2.0,29.0,1.0,0.0,0.0,280
3.0,1.0,2.0,0.0,1.0,45
4.0,0.0,1.0,89.0,0.0,2500
2.0,11.0,1.0,102.0,1.0,76
7.0,61.0,1.0,265.0,0.0,110
5.0,119.0,2.0,3.0,1.0,40
2.0,8.0,1.0,67.0,1.0,75
2.0,3.0,1.0,0.0,1.0,50
3.0,11.0,1.0,165.0,0.0,115
3.0,91.0,4.0,262.0,1.0,50
2.0,0.0,2.0,121.0,1.0,115
3.0,19.0,2.0,41.0,1.0,99
30.0,10.0,2.0,359.0,1.0,50
4.0,0.0,1.0,0.0,0.0,850
3.0,13.0,5.0,275.0,0.0,285
2.0,31.0,5.0,358.0,1.0,100
2.0,16.0,1.0,0.0,0.0,120
20.0,2.0,1.0,3.0,1.0,80
1.0,0.0,1.0,0.0,1.0,78
30.0,2.0,12.0,216.0,0.0,130
4.0,78.0,1.0,201.0,0.0,100
1.0,75.0,1.0,331.0,0.0,215
1.0,6.0,1.0,0.0,1.0,60
1.0,31.0,2.0,84.0,1.0,85
2.0,26.0,3.0,266.0,0.0,250
5.0,57.0,3.0,93.0,0.0,99
4.0,11.0,1.0,10.0,0.0,140
4.0,51.0,1.0,0.0,1.0,99
2.0,0.0,1.0,0.0,1.0,69
2.0,12.0,2.0,81.0,1.0,55
4.0,19.0,1.0,0.0,1.0,80
2.0,2.0,1.0,0.0,0.0,200
6.0,3.0,2.0,260.0,1.0,80
4.0,1.0,1.0,0.0,0.0,175
4.0,239.0,2.0,1.0,0.0,85
5.0,31.0,2.0,0.0,0.0,75
3.0,0.0,1.0,51.0,0.0,799
1.0,0.0,10.0,131.0,1.0,99
29.0,0.0,96.0,323.0,0.0,187
7.0,0.0,1.0,0.0,0.0,275
45.0,17.0,12.0,281.0,0.0,160
1.0,25.0,2.0,34.0,1.0,55
5.0,0.0,2.0,0.0,1.0,105
1.0,10.0,5.0,0.0,1.0,95
4.0,5.0,1.0,0.0,0.0,130
1.0,9.0,3.0,318.0,1.0,69
3.0,15.0,2.0,0.0,0.0,175
20.0,2.0,1.0,27.0,0.0,175
4.0,4.0,3.0,0.0,0.0,403
1.0,0.0,1.0,0.0,1.0,150
2.0,5.0,2.0,149.0,0.0,100
3.0,5.0,1.0,321.0,0.0,90
7.0,0.0,1.0,0.0,0.0,310
1.0,17.0,1.0,340.0,0.0,251
2.0,7.0,1.0,0.0,1.0,50
2.0,4.0,1.0,142.0,0.0,175
1.0,26.0,5.0,173.0,1.0,60
1.0,0.0,1.0,0.0,1.0,80
2.0,14.0,2.0,78.0,1.0,80
1.0,0.0,1.0,0.0,0.0,275
30.0,9.0,18.0,237.0,1.0,39
1.0,2.0,1.0,0.0,1.0,60
1.0,227.0,1.0,21.0,0.0,138
5.0,1.0,1.0,0.0,0.0,290
30.0,2.0,96.0,310.0,0.0,185
2.0,10.0,1.0,127.0,1.0,63
25.0,6.0,1.0,225.0,0.0,120
4.0,15.0,2.0,5.0,0.0,399
5.0,5.0,1.0,1.0,0.0,160
1.0,38.0,2.0,301.0,1.0,55
1.0,77.0,1.0,101.0,1.0,99
1.0,0.0,33.0,180.0,1.0,119
2.0,0.0,1.0,0.0,0.0,250
1.0,3.0,1.0,0.0,1.0,45
1.0,5.0,1.0,355.0,0.0,75
2.0,20.0,1.0,0.0,0.0,275
1.0,2.0,1.0,0.0,0.0,180
2.0,26.0,5.0,0.0,0.0,299
2.0,73.0,3.0,257.0,1.0,100
3.0,16.0,1.0,0.0,1.0,52
2.0,0.0,11.0,213.0,1.0,233
5.0,2.0,1.0,0.0,1.0,50
3.0,2.0,13.0,365.0,1.0,65
2.0,4.0,2.0,155.0,0.0,169
30.0,0.0,232.0,220.0,0.0,285
3.0,2.0,2.0,0.0,1.0,65
5.0,3.0,1.0,5.0,1.0,43
5.0,61.0,1.0,188.0,1.0,100
30.0,0.0,37.0,0.0,1.0,33
1.0,0.0,1.0,0.0,1.0,100
2.0,13.0,1.0,0.0,0.0,105
1.0,10.0,7.0,310.0,1.0,51
30.0,0.0,49.0,284.0,0.0,230
5.0,16.0,2.0,80.0,1.0,89
4.0,23.0,1.0,17.0,0.0,280
2.0,15.0,2.0,37.0,1.0,79
30.0,0.0,8.0,358.0,1.0,50
3.0,22.0,1.0,0.0,0.0,229
1.0,0.0,1.0,0.0,0.0,475
1.0,0.0,1.0,0.0,1.0,120
3.0,2.0,3.0,353.0,1.0,55
1.0,2.0,2.0,31.0,1.0,105
1.0,34.0,1.0,4.0,1.0,35
3.0,1.0,1.0,0.0,0.0,150
1.0,19.0,8.0,175.0,1.0,51
7.0,22.0,1.0,13.0,0.0,95
1.0,2.0,1.0,0.0,1.0,70
3.0,1.0,1.0,0.0,0.0,450
3.0,2.0,4.0,90.0,1.0,50
2.0,6.0,3.0,85.0,1.0,147
7.0,30.0,1.0,287.0,1.0,45
2.0,58.0,3.0,354.0,1.0,120
30.0,0.0,121.0,148.0,0.0,369
1.0,9.0,1.0,0.0,0.0,105
2.0,43.0,2.0,110.0,1.0,56
1.0,1.0,1.0,57.0,0.0,120
